foundation_name,program_name,fiscal_year,description,target_org_types,target_issues,target_regions,amount_min_jpy,amount_max_jpy,amount_note,deadline,deadline_month_recurring,application_method,requires_registration,requires_legal_entity,min_operation_years,total_applicants_recent,total_adopted_recent,adoption_rate_pct,grant_url,pdf_url,status,data_completeness,data_source
申し込みは
こちらから
自然科学研究助成　助成申込内容　書式 (Micr",,科学技術,,2026,2026,,2026-01,1,,,,,,,,https://www.mitsubishi-zaidan.jp/support/index.html,,active,partial,三菱財団HP
公益財団法人三菱財団,第55回（2026年度）,2026,"第55回（2026年度）
人文科学研究助成応募要領
人文科学申込分野コード一覧表
人文科学研究助成応募手順
「社会的課題解決のための大型連携研究助成」について
応募Ｑ＆Ａ

お問い合せはこちら

＜助成申込について＞
以下をクリックして、応募システムでのマイページの取得（登録）、助成申込書、助成申込内容等、応募書類の作成を始めてください。
応募期間は、２０２５年１２月１日（月）～２０２６年１月９日（金）　１３：００までとなります。
（締切後の応募受付は、公平性の観点より一切受付できませんのでご留意ください。）
人文科学研究助成申込書、助成申込内容（マイページ取得）
申し込みは
こちらから
人文",,科学技術,,2026,2026,,2026-12,12,,,,,,,,https://www.mitsubishi-zaidan.jp/support/humanities.html,,active,partial,三菱財団HP
公益財団法人三菱財団,第57回（2026年度）,2026,"第57回（2026年度）
社会福祉事業・研究助成応募要領
社会福祉事業・研究助成応募手順
連携・協働型について
応募Ｑ＆Ａ

お問い合せはこちら

>>「応募説明会」開催のお知らせ

＜助成申込について＞
以下をクリックして、応募システムでのマイページの取得（登録）、助成申込書、助成申込内容等、応募書類の作成を始めてください。
応募期間は、２０２５年１２月１日（月）～２０２６年１月１６日（金）　１３：００までとなります。
（締切後の応募受付は、公平性の観点より一切受付できませんのでご留意ください。）
社会福祉事業・研究助成申込書、助成申込内容（マイページ取得）
申し込みは
こちらから
社会福祉",,その他,,2026,2026,,2026-12,12,,,,,,,,https://www.mitsubishi-zaidan.jp/support/social-welfare.html,,active,partial,三菱財団HP
公益財団法人三菱財団,第8回（2026年度）,2026,"第8回（2026年度）
文化財保存修復事業助成応募要領
文化財保存修復事業助成応募手順
「文化財保存修復事業助成」実施のお知らせ
応募Ｑ＆Ａ

お問い合せはこちら

＜助成申込について＞
以下をクリックして、応募システムでのマイページの取得（登録）、助成申込書、助成申込内容等、応募書類の作成を始めてください。
応募期間は、２０２５年１２月１日（月）～２０２６年１月２３日（金）　１３：００までとなります。
（締切後の応募受付は、公平性の観点より一切受付できませんのでご留意ください。）
文化財保存修復事業助成申込書、助成申込内容（マイページ取得）
申し込みは
こちらから
文化財保存修復事業助成　助",,文化・芸術,,2026,2026,,2026-12,12,,,,,,,,https://www.mitsubishi-zaidan.jp/support/cultural-property.html,,active,partial,三菱財団HP
公益財団法人笹川平和財団,SPFについて,2026,"English
English
日本語
SPFについて
会長からのご挨拶
ミッション
事業方針
評議員・名誉会長・役員名簿
特定基金について
財務報告
定款
職員採用案内
アクセス
研究員紹介
研究員紹介
財団概要
セミナー情報
事業紹介
事業一覧
今年度の事業を探す
過去の事業を探す
助成申請について
申請前のご確認
申請方法について
助成決定後の流れ
よくあるご質問
申請書のダウンロード
出版物
定期刊行物
講演録／議事録
書籍
調査報告書
その他
出版物検索
動画コンテンツ
お問い合わせ

事業紹介

ホーム
事業紹介

国際交流、国際協力、国際理解を推進するための事業を支援・実施してい",,国際協力,,2018,2015,,,,,,,,,,,https://www.spf.org/projects/,,active,partial,笹川平和財団HP
公益財団法人キリン福祉財団,"公募事業
助成先活動紹介",2026,"[ページの先頭です。]

ページ内を移動するためのリンクです。

本文へ
フッタへ

個人情報の保護
公告・開示
リーフレット
fukushizaidan@kirin.co.jp
財団について
 
助成のご案内
 
助成先活動紹介
 
公募について

[ここから本文です。]

公募事業
助成先活動紹介
トップ
助成先活動紹介
公募事業
公募事業
計画事業
公募事業　キリン・地域のちから応援事業
R07 贈呈式
R06 贈呈式
R05 贈呈式
R04 贈呈式
R03 贈呈式
H31 贈呈式
H30 贈呈式
公募事業　キリン・福祉のちから開拓事業
R07 贈呈式
R06 贈呈式
R05 贈呈式
R",,子ども・青少年|地域コミュニティ,,,,,,,,,,,,,,https://foundation.kirinholdings.com/activity/,,active,partial,キリン福祉財団HP
公益財団法人キリン福祉財団,公募の流れ,2026,"[ページの先頭です。]

ページ内を移動するためのリンクです。

本文へ
フッタへ

個人情報の保護
公告・開示
リーフレット
fukushizaidan@kirin.co.jp
財団について
 
助成のご案内
 
助成先活動紹介
 
公募について

[ここから本文です。]

公募の流れ
トップ
公募について
公募の流れ
1 応募の受付
「キリン・福祉のちから開拓事業」、
「キリン・地域のちから応援事業」は
9月から申し込みを受け付けています。
応募期間は2ヵ月弱です。
締切まで余裕を持ったご準備・お申し込みをお勧めします。
2 事前アセスメント
例年、助成できる数の3～5倍くらいのご応募があ",,地域コミュニティ,,,,,2026-09,9,,,,,,,,https://foundation.kirinholdings.com/kobo/,,active,partial,キリン福祉財団HP
公益財団法人キリン福祉財団,受付終了した過去の公募事業実績,2026,"[ページの先頭です。]

ページ内を移動するためのリンクです。

本文へ
フッタへ

個人情報の保護
公告・開示
リーフレット
fukushizaidan@kirin.co.jp
財団について
 
助成のご案内
 
助成先活動紹介
 
公募について

[ここから本文です。]

受付終了した過去の公募事業実績
トップ
助成のご案内
受付終了した過去の公募事業実績
キリン･地域のちから応援事業実績
年度別の助成先
令和6年度（第7回）「キリン･地域のちから応援事業」助成先一覧137件（PDF:316KB）
令和5年度（第6回）「キリン･地域のちから応援事業」助成先一覧146件（PDF:821KB）",,地域コミュニティ,,,,,,,,,,,,,,https://foundation.kirinholdings.com/subsidy/pastkobo.html,,active,partial,キリン福祉財団HP
公益財団法人キリン福祉財団,公募年間スケジュール,2026,"[ページの先頭です。]

ページ内を移動するためのリンクです。

本文へ
フッタへ

個人情報の保護
公告・開示
リーフレット
fukushizaidan@kirin.co.jp
財団について
 
助成のご案内
 
助成先活動紹介
 
公募について

[ここから本文です。]

公募年間スケジュール
トップ
公募について
公募年間スケジュール

公募について
公募の流れ
公募年間スケジュール
よくある質問

[ここからフッタ]

財団について
目的
定款
設立趣意書
寄付行為
役職員名簿
会計等資料
所在地
助成のご案内
キリン・地域のちから応援事業
キリン・福祉のちから開拓事業
受付終了した過",,地域コミュニティ,,,,,,,,,,,,,,https://foundation.kirinholdings.com/kobo/schedule.html,,active,partial,キリン福祉財団HP
公益財団法人イオン環境財団,公募の概要・申請の流れ,2026,"Environmental Grant Program
公募の概要・申請の流れ
ホーム助成事業公募の概要・申請の流れ
※第35回（2025年度）助成公募は終了いたしました。

たくさんのご応募、誠にありがとうございました。
次回、第36回（2026年度）の助成公募は、2026年6月頃より開始を予定しております。

イオン環境事業助成 公募の概要
助成期間	1年間
助成総額	1億円
対象団体	地域ボランティアとともに、持続可能な社会の実現のための環境事業に取り組んでいる非営利事業団体
公募テーマ	里山（里地・里川・里湖・里海を含む）の保全と利活用

※次回公募の参考として、前期（第35回）の内容",,環境・気候変動|地域コミュニティ,,2025,6022,,2026-06,6,,,,,,,,https://www.aeonkankyozaidan.or.jp/subsidy/offering/,,active,partial,イオン環境財団HP
公益財団法人イオン環境財団,助成先団体の事業,2026,"Environmental Grant Program
助成先団体の事業
ホーム助成事業助成先団体の事業
9
76
11
2
Keyboard shortcuts
Map data ©2026 Google, INEGI
Terms
This page can't load Google Maps correctly.
Do you own this website?	OK
fmd_good中国　内モンゴル自治区

一般社団法人 地球緑化クラブ
内モンゴルホンシャンダーク沙地における自立型緑化事業

fmd_goodタジキスタン　マッチョ地区、ヒサール地区

特定⾮営利活動法⼈ 中央アジア森林",,環境・気候変動,,2026,2026,,,,,,,,,,,https://www.aeonkankyozaidan.or.jp/subsidy/organizations/,,active,partial,イオン環境財団HP
公益財団法人イオン環境財団,実績報告,2026,"Performance Report
実績報告
ホーム助成事業実績報告
年度別 助成件数・総額一覧
回
年度
助成件数
助成総額（万円）
第35回
2025
111 件
9,888 万円
第34回
2024
110 件
8,401 万円
第33回
2023
103 件
7,985 万円
第32回
2022
83 件
6,370 万円
第31回
2021
97 件
9,414 万円
第30回
2020
94 件
9,198 万円
第29回
2019
111 件
9,691 万円
第28回
2018
102 件
9,088 万円
第27回
2017
102 件
9,500 万円
第26回
2016",,その他,,63700000,148500000,,,,,,,,,,,https://www.aeonkankyozaidan.or.jp/subsidy/achievement/,,active,partial,イオン環境財団HP
公益財団法人セブン-イレブン記念財団,助成金について,2026,"助成金について

セブン‐イレブン記念財団の「環境市民活動助成」は、お客様がセブン‐イレブンの店頭募金を通して、地域の環境市民活動を支援する助成制度です。地域の環境問題を地域の市民が主体的に解決するために、さまざまな角度から支援し、市民主体の地域社会の実現を目指しています。

2026年度 「環境市民活動助成」のお知らせ
■応募受付期間
地域美化助成	2025年9月1日（月）～10月31日（金）
未来へつなごう助成	2025年9月15日（月）～10月31日（金）
活動助成
NPO基盤強化助成　
2026年度環境市民活動助成のパンフレットはこちらからダウンロードできます（9MB）
ファイルを開け",,環境・気候変動|地域コミュニティ,,2026,2025,,2025-09-01,9,,,,,,,,https://www.7midori.org/josei/,,active,partial,セブン記念財団HP
公益財団法人セブン-イレブン記念財団,助成決定団体,2026,"助成決定団体
2025年度「環境市民活動助成」助成先決定！
助成応募総数


408件
助成決定件数
	
助成総額


252件
	
1億3263万2237円
2025年6月30日現在
審査について

助成先団体選定は、透明性と公正性を高めるために、活動分野ごとに審査する専門審査会と、その結果をもって広い視点から審査を行う最終審査会の二審査制をとっています。原則3年間継続して支援するNPO基盤強化助成は、最終審査会においてプレゼンテーション審査を実施しています。

専門審査会審査員
活動分野	担当審査員
自然環境の
保護・保全	森林の保護・保全	宮本　至	NPO法人　森づくりフォーラム　事務局",,教育・学習支援|環境・気候変動|国際協力,,32630000,32630000,,2025-06-30,6,,,,,,,,https://www.7midori.org/josei/dantai/,,active,partial,セブン記念財団HP
公益財団法人セブン-イレブン記念財団,過去助成決定結果,2026,"過去助成決定結果
これまでの助成結果

これまでの助成総数と助成総額の一覧です。

2001年度〜2025年度 環境市民活動助成 累計結果
 （2025年6月30日現在）
助成総数  5,436件　　助成総額  31億8,829万730円
※助成決定時のものです。
※現物支給の助成も含みます。
※助成総数と助成総額は、複数年継続して助成する団体を含みます。
年　度	年度の助成
(複数年継続を含む)	単年度の助成
助成総数	助成総額	件　数	金　額
2025年度	258 件	155,597,377 円	252 件	132,632,237 円
2024年度	275 件	153,926,505 円	",,環境・気候変動,,,88290000,,2025-06-30,6,,,,,,,,https://www.7midori.org/josei/dantai-old/,,active,partial,セブン記念財団HP
公益財団法人セブン-イレブン記念財団,環境市民活動支援事業,2026,"環境市民活動支援事業
地域に根ざした環境市民活動を支援します

セブン-イレブン記念財団は、地域で環境保全活動・美化活動・まちづくり活動などを行っている環境市民活動を支援しています。
また、その活動を支えるための基盤整備として、環境市民団体のネットワークや、環境ボランティアリーダーの活動支援も行っています。

地域活動支援
詳しく見る≫

地域の環境市民団体のネットワーク構築を支援しています。

NPO法人 北海道市民環境ネットワーク「きたネット」
NPO法人 地域の未来・志援センター
NPO法人 近畿環境市民活動相互支援センター「エコネット近畿」
環境NPOリーダー海外研修
詳しく見る≫

",,環境・気候変動|地域コミュニティ|まちづくり|国際協力,,,,,,,,,,,,,,https://www.7midori.org/katsudo/support/,,active,partial,セブン記念財団HP
公益財団法人セブン-イレブン記念財団,地域活動支援,2026,"地域活動支援
地域のボランティアネットワーク支援

日本全国には、たくさんのボランティア団体や個人が環境保護・保全活動をしています。そうした小さな活動を個々の活動にととめずに、ネットワークを構築し、その中で「人・もの・資金・情報・ノウハウ・マネジメント・専門性」を相互に交流させ、それぞれの活動基盤を強化しようというネットワークづくりが各地で始まっています。そうした地域のネットワーク活動をセブン-イレブン記念財団は支援しています。

地域活動支援は現在終了しております。

NPO法人地域の未来・志援センター

地域の環境デザインスクール

2004年（平成16年）12月19日、愛知・岐阜・三重中",,環境・気候変動|地域コミュニティ,,2004,2004,,2026-12,12,,,,,,,,https://www.7midori.org/katsudo/support/chiikishien/,,active,partial,セブン記念財団HP
公益財団法人野村財団,社会科学,2026,"社会科学
のお知らせ
2026/05/01
2027年度金融・資本市場のフロンティアを拓く研究助成、2026年度「女性が輝く社会の実現」をテーマにした研究助成、2026年度下期国際交流助成（研究者の海外派遣、研究者の招聘）および講演会等助成の募集受付を開始しました。
募集締切日、助成対象期間は各助成プログラムによって異なりますので、「募集要項」「社会科学助成金経理取扱要領」「よくあるご質問」をご確認の上、申請手続きを行ってください。
2025/11/28
2026年度研究助成、2026年度上期国際交流助成（研究者の海外派遣、研究者の招聘）および講演会等助成の募集は、11月28日(金)17時 (",,女性・ジェンダー|国際協力|科学技術,,2026,2025,,2026-05-01,5,,,,,,,,https://www.nomurafoundation.or.jp/social/,,active,partial,野村財団HP
公益財団法人野村財団,社会科学助成金経理取扱要領,2026,"設備備品費

申請に基づいた研究目的達成のため必要な図書・資料の購入および特に必要とする研究用の機器調達費として使用できます。但し、所属大学等において常用として整備すべき物品（机、椅子、書棚等の類）の購入費に充てることはできません。

消耗品費

計算用紙、コピ−用紙、印刷用紙、調査用カ−ド等の用紙類、その他文具費、設備備品とならない少額の物品の調達費として使用できます。

旅費・交通費

調査・研究会等のため勤務地を離れて出張、移動する場合の交通費および宿泊費等の実費に使用できます。

謝金

アルバイトに対する謝金、研究プロジェクト関係者以外の研究者等に協力を依頼した場合の謝礼に使用できま",,食・フードバンク|科学技術,,2017,2017,,2017-04-01,4,,,,,,,,https://www.nomurafoundation.or.jp/social/so_acclist.html,,active,partial,野村財団HP
公益財団法人野村財団,直近の助成先一覧,2026,"直近の助成先一覧 2026年度
直近の助成先一覧 2025年度
研究助成 13件 1050万円

（敬称略・五十音順）

明坂 弥香（研究体制：共同）
所属機関・職名
神戸大学 経済経営研究所 助教
研究課題名
父親の家事・育児時間の増加が母親の就業に与える影響の分析
実施期間
2026/04/01 - 2028/09/30
太田 塁（研究体制：共同）
所属機関・職名
明治大学 商学部 教授
研究課題名
生成AIエージェントの社会的学習と金融政策の不透明性：投資行動への影響分析
実施期間
2026/04/01 - 2027/03/31
門田 美貴（研究体制：単独）
所属機関・職名
京都大学 法",,教育・学習支援|国際協力,,10500000,10500000,,2026-04-01,4,,,,,,,,https://www.nomurafoundation.or.jp/social/list_social.html,,active,partial,野村財団HP
公益財団法人野村財団,直近の実績報告（助成対象者）,2026,"2024年度に受理した報告書の研究実績概要
研究助成
助成対象者
研究課題名
長谷部 恭男 （早稲田大学法学学術院・教授）
近代立憲主義の理論的・歴史的基盤
笠木 映里 （東京大学大学院法学政治学研究科・教授）
短時間労働者・自営業者・プラットフォームワーカーへの社会保険の適用
中條 美和 （津田塾大学総合政策学部・准教授）
選挙がない時期における議員と有権者の乖離：東京都議会議員と有権者の調査を通して
伊藤 武 （東京大学大学院総合文化研究科・教授）
先進国における選挙管理機関の独立性と歴史的起源に関する比較研究
加藤 雅俊 （関西学院大学・教授）
スタートアップに対するVC投資の要因と効果",,教育・学習支援|文化・芸術|就労・雇用,,2024,2024,,,,,,,,,,,https://www.nomurafoundation.or.jp/social/social_report.html,,active,partial,野村財団HP
公益財団法人野村財団,助成実績の推移,2026,"年度別 公募助成実績（万円）
年度	研究	金融・資本市場のフロンティア	金融・証券の
フロンティア	「女性が輝く社会の実現」研究	海外派遣	招聘	講演会等	「女性が輝く社会の実現」講演会等	公募合計
申請件数	助成件数	助成額	申請件数	助成件数	助成額	申請件数	助成件数	助成額	申請件数	助成件数	助成額	申請件数	助成件数	助成額	申請件数	助成件数	助成額	申請件数	助成件数	助成額	申請件数	助成件数	助成額	申請件数	助成件数	助成額
1986.5
-1986.9	0	0	0	0	0	0	0	0	0	0	0	0	10	7	250	2	1	50	0	0	0	0	0	0	12	8	30",,女性・ジェンダー|国際協力,,1986,1400,,,,,,,,,,,https://www.nomurafoundation.or.jp/social/adop_llist.html,,active,partial,野村財団HP
公益財団法人みずほ福祉助成財団,ホーム　» 募集案内　» 社会福祉助成金募集,2026,"ホーム　» 募集案内　» 社会福祉助成金募集




下記の募集要項をご覧になり、応募を希望される方は、財団事務局にお申し込み下さい。

対      象	社会福祉法人、特定非営利活動法人等の非営利法人及び任意団体等又は研究グループ
（5人以上で構成）とし、営利法人と個人は除きます。
対象事業	

障がい児者に関する事業及び研究で、先駆的・開拓的な事業及び研究を優先します。


助成金総額	9,900万円
助成金額	助成金額は事業（研究）総額の90％以内、且つ下記金額の範囲とします。
20万円以上200万円を限度

申込書	当ホームページからダウンロードして下さい。
申込書提出先	当財団事務局",,その他,,200000,99000000,,2026-07-03,7,,,,,,,,https://mizuhofukushi.la.coocan.jp/bosyu/index.html,,active,partial,みずほ福祉助成財団HP
公益財団法人大和証券財団,"調査研究助成のご案内
2025年度（第52回）",2026,"調査研究助成のご案内
2025年度（第52回）

応募受付は終了しておりますが、ご参考までに掲載しております。

主催
公益財団法人大和証券財団
後援
公益社団法人日本医師会
応募要領
応募課題
中高年・高齢者特有の疾病に関する医学並びに医療に関する調査研究
高齢者の寝たきり予防、並びにリハビリテーション、在宅医療、介護に関する調査研究
助成金額

総額5,560万円
上記【1】の調査研究に対し25名、1研究あたり一律200万円

今年度より助成金額が変更になりました｡

上記【2】の調査研究に対し8名、1研究あたり一律70万円

応募資格

国内の大学、研究機関、医療機関に所属する50歳未満",,高齢者・介護|医療・保健,,700000,55600000,,2025-07-31,7,,,,,,,,https://www.daiwa-grp.jp/dsz/grant/research.html,,active,partial,大和証券財団HP
公益財団法人大和証券財団,"ボランティア活動助成のご案内
2025年度（第32回）",2026,"ボランティア活動助成のご案内
2025年度（第32回）

今年度の応募受付は終了していますが、ご参考までに掲載しております。

応募要領
応募課題
高齢者、障がい児者、子どもへの支援活動及びその他、社会的意義の高いボランティア活動
2022年度以降（第29回～31回）に当財団から助成を受けた団体は、応募資格の対象外となります。
地震・豪雨等による大規模自然災害の被災者支援活動
大規模自然災害とは、「東日本大震災」「平成28年熊本地震」「平成29年7月九州北部豪雨」「大阪府北部地震」「平成30年7月豪雨」「北海道胆振東部地震」「令和元年台風15・19号10月25日からの大雨」「令和2年7月豪雨」",,子ども・青少年|高齢者・介護,,300000,51000000,,2026-07,7,,,,,,,,https://www.daiwa-grp.jp/dsz/grant/volunteer.html,,active,partial,大和証券財団HP
公益財団法人大和証券財団,"子ども支援活動助成のご案内
2025年度（第8回）",2026,"子ども支援活動助成のご案内
2025年度（第8回）

今年度の応募受付は終了していますが、ご参考までに掲載しております。

応募要領
応募課題

子どもたちに夢と笑顔を、そして輝く未来につなぐ支援活動

＜助成対象の活動例＞
子どもの居場所づくり活動（環境改善）
子どもの学習支援活動
貧困家庭の子ども支援活動（貧困の連鎖の防止）
育児放棄や子どもの虐待防止活動
応募資格

20名以上で活動し、かつ営利を目的としない団体

任意団体、NPO法人、財団法人、社団法人、大学のボランティアサークル等。
活動実績が5年以上（2025年9月15日現在）でかつ当財団を含め過去の助成実績（含む補助金）が2回以",,子ども・青少年|貧困・生活困窮|教育・学習支援|環境・気候変動,,500000,7000000,,2025-09-15,9,,,,,,,,https://www.daiwa-grp.jp/dsz/grant/children.html,,active,partial,大和証券財団HP
公益財団法人大和証券財団,"調査研究助成先一覧
Grant Recipients",2026,"調査研究助成先一覧
Grant Recipients

過去の調査研究助成者及び研究論文を掲載しています。
（2025年度（第52回）研究論文は2027年3月掲載予定）

2025年度
（第52回）
2024年度
（第51回）
2023年度
（第50回）
2022年度
（第49回）
2021年度
（第48回）
令和2年度
（第47回）
令和元年度
（第46回）
平成30年度
（第45回）
平成29年度
（第44回）
平成28年度
（第43回）
平成27年度
（第42回）
平成26年度
（第41回）
平成25年度
（第40回）
令和2年度
新型コロナウイルス感染症（COVID-19）に関する調査",,その他,,2025,2021,,2026-03,3,,,,,,,,https://www.daiwa-grp.jp/dsz/results/research.html,,active,partial,大和証券財団HP
公益財団法人大和証券財団,"ボランティア活動等助成先一覧
Grant Recipients",2026,"ボランティア活動等助成先一覧
Grant Recipients
ボランティア活動助成
子ども支援活動助成
災害時ボランティア活動助成
ボランティア活動等に関する調査研究助成

過去のボランティア活動等の助成先を掲載しています。

ボランティア活動助成
2025年度
（第32回）
2024年度
（第31回）
2023年度
（第30回）
2022年度
（第29回）
2021年度
（第28回）
令和2年度
（第27回）
令和元年度
（第26回）
平成30年度
（第25回）
平成29年度
（第24回）
平成28年度
（第23回）
平成27年度
（第22回）
平成26年度
（第21回）
平成25年度
（",,子ども・青少年,,2025,2021,,,,,,,,,,,https://www.daiwa-grp.jp/dsz/results/volunteer.html,,active,partial,大和証券財団HP
公益財団法人旭硝子財団,"啓発支援
Environmental Learning Support(ELS)",2026,"トップ
啓発支援
啓発支援
Environmental Learning Support(ELS)

未来を担う若者たちに地球環境問題への関心を高めてもらい、その解決に向けた行動を促すため、
専門家による講演や学校での探究学習のサポートなどを行っています。

シェア
ポスト
啓発支援プログラム

啓発支援事業のプログラムとして、ブループラネット賞の受賞業績をテーマにしたワークショップや探究学習活動を支援する「若い世代のための地球環境問題ワークショップ等」を実施しています。このプログラムを通じて、探究学習グループの調査や研究、学習の幅を広げ、若い世代の地球環境問題への理解を深めることを目指します",,教育・学習支援|環境・気候変動|国際協力,,,,,,,,,,,,,,https://www.af-info.or.jp/keihatsu/,,active,partial,旭硝子財団HP
公益財団法人旭硝子財団,"啓発支援
啓発支援プログラムの構成・応募要項",2026,"啓発支援
啓発支援プログラムの構成・応募要項
シェア
ポスト

若い世代のための地球環境問題ワークショップ等

啓発支援プログラムでは、未来を担う若者たちに地球環境問題への関心を高めてもらい、その解決に向けた行動を促すため、専門家による講演や学校での探究学習サポートなどを行います。
また、専門家と参加者、参加者同士が意見交換や質疑応答を通じて主体的に学べる「双方向コミュニケーション」を重視し、対話型の学びの場を提供します。

現在応募可能なプログラムはこちら

募集対象/対象分野、探究テーマ/選考/募集
募集対象
-ブループラネット次世代探究プログラム

以下のいずれかに該当する団体
• 日本",,教育・学習支援|環境・気候変動,,,,,,,,,,,,,,https://www.af-info.or.jp/keihatsu/about.html,,active,partial,旭硝子財団HP
公益財団法人旭硝子財団,"啓発支援
啓発支援委員・選考委員",2026,"啓発支援
啓発支援委員・選考委員
シェア
ポスト
2025年4月
啓発支援委員
委員長
林　良博
東京大学名誉教授，国立科学博物館顧問
委員
江守　正多
東京大学未来ビジョン研究センター教授
啓発支援選考委員
委員長
江守　正多
東京大学未来ビジョン研究センター教授
委員
橋本　禅
東京大学大学院農学生命科学研究科教授
町田　智子
公益財団法人文字・活字文化推進機構専務理事",,文化・芸術|科学技術,,2025,2025,,2026-04,4,,,,,,,,https://www.af-info.or.jp/keihatsu/committee.html,,active,partial,旭硝子財団HP
公益財団法人旭硝子財団,"研究助成
Research Grant",2026,"トップ
研究助成
研究助成
Research Grant

旭硝子財団は、次世代社会の基盤を構築するような自然科学の独創的な研究、および
社会の重要課題の解決に指針を与えるような人文･社会科学の研究を助成します。

研究者マイページ（助成中の研究者専用）
シェア
ポスト
2026年度研究助成プログラム
研究助成プログラムの構成

募集対象者 / 募集分野 / 選考、研究助成の手引き、研究助成応募要項および申請書などについてご確認いただけます。

お知らせ

2026年度 新規採択 助成研究のお知らせ

2026.04.07

2026年度採択（2025年度募集） 研究助成 選考について

20",,国際協力|科学技術,,2026,2025,,,,,,,,,,,https://www.af-info.or.jp/research/,,active,partial,旭硝子財団HP
公益財団法人旭硝子財団,"研究助成
研究助成プログラムの構成",2026,"研究助成
研究助成プログラムの構成
シェア
ポスト

旭硝子財団では、国内研究助成の2026年度（2025年度募集）を下記の5つのプログラムについて実施します。
締切時期は、プログラムごとに異なるのでご注意ください(8-10月)。
海外研究助成は、タイのチュラロンコン大学およびキングモンクット工科大学トンブリ校、インドネシアのバンドン工科大学、ベトナムのハノイ工科大学の研究者に助成しています。

印刷用PDF
募集対象者/募集分野/選考
募集対象者

国内の大学とその附置研究所、大学共同利用機関、高等専門学校に勤務し、主体的に研究を進めている原則として常勤の研究者。任期付研究者の場合には、当財",,環境・気候変動|まちづくり|国際協力|科学技術,,2026,2025,,2026-10,10,,,,,,,,https://www.af-info.or.jp/research/about.html,,active,partial,旭硝子財団HP
公益財団法人朝日新聞文化財団,助成について,2026,"お問い合わせ・交通案内


朝日新聞文化財団 助成について
助成について
芸術活動への助成
文化財保護活動への助成
助成中、及び過去に助成した芸術活動の一覧
助成中、及び過去に助成した文化財保護活動の一覧
助成について
芸術活動への助成
文化財保護活動への助成
助成中、及び過去に助成した芸術活動の一覧
助成中、及び過去に助成した文化財保護活動の一覧



朝日新聞文化財団

朝日新聞文化財団について

ごあいさつ
主な事業・財団概要
賛助会員・募集要項
役員名簿
事業報告
財務諸表等
事業計画・収支予算
定款
個人情報について
「国と特に密接な関係がある」
公益法人への該当性について（公表）
",,文化・芸術|国際協力,,,,,,,,,,,,,,https://www.asahizaidan.or.jp/grant/index.html,,active,partial,朝日新聞文化財団HP
公益財団法人朝日新聞文化財団,芸術活動への助成,2026,"お問い合わせ・交通案内


朝日新聞文化財団 助成について 芸術活動への助成
芸術活動への助成
2027年度（2027年4月1日～2028年3月末日に実施する事業）は、WEB申請のみにて2026年7月1日～10月25日に受け付けます。
「芸術活動助成2027年度申請要項」を作成しましたので、是非御覧ください。
申請要項はこちら
申請書類はWEB申請のページからダウンロードできます。
（登録もこちらから）
I 助成の目的

音楽会、美術展覧会等への助成を通じて、文化、芸術等の発展、向上に寄与することを目的とします。

II 助成対象事業の種類

音楽分野、美術分野の2分野
※音楽分野：クラシック",,文化・芸術,,2027,2027,,2027-04-01,4,,,,,,,,https://www.asahizaidan.or.jp/grant/grant01.html,,active,partial,朝日新聞文化財団HP
公益財団法人朝日新聞文化財団,文化財保護活動への助成,2026,"お問い合わせ・交通案内


朝日新聞文化財団 助成について 文化財保護活動への助成
文化財保護活動への助成
2026年度実施の文化財保護活動への助成が決まりました。
2027年度（2027年4月1日以降に実施する事業）は、2026年5月15日～7月5日に受け付けます。
「文化財保護活動助成　2027年度申請要項」
申請書類は以下のリンク、およびWEB申請のページからダウンロードできます。
WEB申請（登録）の入口
I ＜助成の目的＞
指定文化財を中心とする人類共有の文化遺産を、将来の世代に継承していくために実施します。
II ＜助成対象の種類＞
美術・工芸品等の文化財
史跡・考古資料等の歴史遺",,環境・気候変動|文化・芸術,,2026,2027,,2027-04-01,4,,,,,,,,https://www.asahizaidan.or.jp/grant/grant02.html,,active,partial,朝日新聞文化財団HP
公益財団法人朝日新聞文化財団,助成中、及び過去に助成した芸術活動の一覧,2026,"お問い合わせ・交通案内


朝日新聞文化財団 助成について 助成中、及び過去に助成した芸術活動の一覧
助成中、及び過去に助成した芸術活動の一覧
2026年度
2025年度
2024年度
2023年度
2022年度
2021年度
2020年度
2019年度
2018年度
2017年度
2016年度
2015年度
2014年度
2013年度
2012年度
2011年度
2010年度
助成について
芸術活動への助成
文化財保護活動への助成
助成中、及び過去に助成した芸術活動の一覧
2026年度
2025年度
2024年度
2023年度
2022年度
2021年度
2020年度
2019年度
2018",,文化・芸術,,2026,2010,,,,,,,,,,,https://www.asahizaidan.or.jp/grant/grant03.html,,active,partial,朝日新聞文化財団HP
公益財団法人朝日新聞文化財団,助成中、及び過去に助成した文化財保護活動の一覧,2026,"お問い合わせ・交通案内


朝日新聞文化財団 助成について 助成中、及び過去に助成した文化財保護活動の一覧
助成中、及び過去に助成した文化財保護活動の一覧
2025年決定：2026年度実施事業
2024年決定：2025年度実施事業
2023年決定：2024年度実施事業
